Timestamp,Actual,Prediction
2024-08-25 23:00:00+00:00,29.514,29.51399916
2024-08-25 23:00:10+00:00,29.514,29.513998
2024-08-25 23:00:20+00:00,29.514,29.51399655
2024-08-25 23:00:30+00:00,29.514,29.51399481
2024-08-25 23:00:40+00:00,29.514,29.51399277
2024-08-25 23:00:50+00:00,29.514,29.51399044
2024-08-25 23:01:00+00:00,29.514,29.51398781
2024-08-25 23:01:10+00:00,29.514,29.5139849
2024-08-25 23:01:20+00:00,29.514,29.51398169
2024-08-25 23:01:30+00:00,29.514,29.5139782
2024-08-25 23:01:40+00:00,29.514,29.51397441
2024-08-25 23:01:50+00:00,29.514,29.51397033
2024-08-25 23:02:00+00:00,29.514,29.51396596
2024-08-25 23:02:10+00:00,29.514,29.51396131
2024-08-25 23:02:20+00:00,29.514,29.51395636
2024-08-25 23:02:30+00:00,29.514,29.51395112
2024-08-25 23:02:40+00:00,29.514,29.5139456
2024-08-25 23:02:50+00:00,29.514,29.51393978
2024-08-25 23:03:00+00:00,29.514,29.51393368
2024-08-25 23:03:10+00:00,29.514,29.51392729
2024-08-25 23:03:20+00:00,29.514,29.51392061
2024-08-25 23:03:30+00:00,29.514,29.51391365
2024-08-25 23:03:40+00:00,29.514,29.5139064
2024-08-25 23:03:50+00:00,29.514,29.51389886
2024-08-25 23:04:00+00:00,29.514,29.51389104
2024-08-25 23:04:10+00:00,29.514,29.51388293
2024-08-25 23:04:20+00:00,29.514,29.51387453
2024-08-25 23:04:30+00:00,29.514,29.51386585
2024-08-25 23:04:40+00:00,29.514,29.51385688
2024-08-25 23:04:50+00:00,29.514,29.51384763
2024-08-25 23:05:00+00:00,29.514,29.5138381
2024-08-25 23:05:10+00:00,29.514,29.51382828
2024-08-25 23:05:20+00:00,29.514,29.51381817
2024-08-25 23:05:30+00:00,29.514,29.51380779
2024-08-25 23:05:40+00:00,29.514,29.51379712
2024-08-25 23:05:50+00:00,29.514,29.51378617
2024-08-25 23:06:00+00:00,29.514,29.51377493
2024-08-25 23:06:10+00:00,29.514,29.51376341
2024-08-25 23:06:20+00:00,29.514,29.51375162
2024-08-25 23:06:30+00:00,29.514,29.51373954
2024-08-25 23:06:40+00:00,29.514,29.51372717
2024-08-25 23:06:50+00:00,29.514,29.51371453
2024-08-25 23:07:00+00:00,29.514,29.51370161
2024-08-25 23:07:10+00:00,29.514,29.5136884
2024-08-25 23:07:20+00:00,29.514,29.51367492
2024-08-25 23:07:30+00:00,29.514,29.51366116
2024-08-25 23:07:40+00:00,29.514,29.51364712
2024-08-25 23:07:50+00:00,29.514,29.51363279
2024-08-25 23:08:00+00:00,29.514,29.51361819
2024-08-25 23:08:10+00:00,29.514,29.51360331
2024-08-25 23:08:20+00:00,29.514,29.51358816
2024-08-25 23:08:30+00:00,29.514,29.51357272
2024-08-25 23:08:40+00:00,29.514,29.51355701
2024-08-25 23:08:50+00:00,29.514,29.51354102
2024-08-25 23:09:00+00:00,29.514,29.51352475
2024-08-25 23:09:10+00:00,29.514,29.51350821
2024-08-25 23:09:20+00:00,29.514,29.51349139
2024-08-25 23:09:30+00:00,29.514,29.5134743
2024-08-25 23:09:40+00:00,29.514,29.51345692
2024-08-25 23:09:50+00:00,29.514,29.51343928
2024-08-25 23:10:00+00:00,29.514,29.51342136
2024-08-25 23:10:10+00:00,29.514,29.51340316
2024-08-25 23:10:20+00:00,29.514,29.51338469
2024-08-25 23:10:30+00:00,29.514,29.51336594
2024-08-25 23:10:40+00:00,29.514,29.51334693
2024-08-25 23:10:50+00:00,29.514,29.51332763
2024-08-25 23:11:00+00:00,29.514,29.51330807
2024-08-25 23:11:10+00:00,29.514,29.51328823
2024-08-25 23:11:20+00:00,29.514,29.51326812
2024-08-25 23:11:30+00:00,29.514,29.51324773
2024-08-25 23:11:40+00:00,29.514,29.51322708
2024-08-25 23:11:50+00:00,29.514,29.51320615
2024-08-25 23:12:00+00:00,29.514,29.51318495
2024-08-25 23:12:10+00:00,29.514,29.51316348
2024-08-25 23:12:20+00:00,29.514,29.51314174
2024-08-25 23:12:30+00:00,29.514,29.51311973
2024-08-25 23:12:40+00:00,29.514,29.51309745
2024-08-25 23:12:50+00:00,29.514,29.51307489
2024-08-25 23:13:00+00:00,29.514,29.51305207
2024-08-25 23:13:10+00:00,29.514,29.51302898
2024-08-25 23:13:20+00:00,29.514,29.51300562
2024-08-25 23:13:30+00:00,29.514,29.51298199
2024-08-25 23:13:40+00:00,29.514,29.5129581
2024-08-25 23:13:50+00:00,29.514,29.51293393
2024-08-25 23:14:00+00:00,29.514,29.5129095
2024-08-25 23:14:10+00:00,29.514,29.5128848
2024-08-25 23:14:20+00:00,29.514,29.51285983
2024-08-25 23:14:30+00:00,29.514,29.51283459
2024-08-25 23:14:40+00:00,29.514,29.51280909
2024-08-25 23:14:50+00:00,29.514,29.51278332
2024-08-25 23:15:00+00:00,29.514,29.51275729
2024-08-25 23:15:10+00:00,29.514,29.51273099
2024-08-25 23:15:20+00:00,29.514,29.51270443
2024-08-25 23:15:30+00:00,29.514,29.51267759
2024-08-25 23:15:40+00:00,29.514,29.5126505
2024-08-25 23:15:50+00:00,29.514,29.51262314
2024-08-25 23:16:00+00:00,29.514,29.51259551
2024-08-25 23:16:10+00:00,29.514,29.51256763
2024-08-25 23:16:20+00:00,29.514,29.51253947
2024-08-25 23:16:30+00:00,29.514,29.51251106
2024-08-25 23:16:40+00:00,29.514,29.51248238
2024-08-25 23:16:50+00:00,29.514,29.51245344
2024-08-25 23:17:00+00:00,29.514,29.51242423
2024-08-25 23:17:10+00:00,29.514,29.51239477
2024-08-25 23:17:20+00:00,29.514,29.51236504
2024-08-25 23:17:30+00:00,29.514,29.51233505
2024-08-25 23:17:40+00:00,29.514,29.51230479
2024-08-25 23:17:50+00:00,29.514,29.51227428
2024-08-25 23:18:00+00:00,29.514,29.51224351
2024-08-25 23:18:10+00:00,29.514,29.51221247
2024-08-25 23:18:20+00:00,29.514,29.51218118
2024-08-25 23:18:30+00:00,29.514,29.51214962
2024-08-25 23:18:40+00:00,29.514,29.51211781
2024-08-25 23:18:50+00:00,29.514,29.51208574
2024-08-25 23:19:00+00:00,29.514,29.5120534
2024-08-25 23:19:10+00:00,29.514,29.51202081
2024-08-25 23:19:20+00:00,29.514,29.51198796
2024-08-25 23:19:30+00:00,29.514,29.51195485
2024-08-25 23:19:40+00:00,29.514,29.51192149
2024-08-25 23:19:50+00:00,29.514,29.51188786
2024-08-25 23:20:00+00:00,29.514,29.51185398
2024-08-25 23:20:10+00:00,29.514,29.51181984
2024-08-25 23:20:20+00:00,29.514,29.51178545
2024-08-25 23:20:30+00:00,29.514,29.5117508
2024-08-25 23:20:40+00:00,29.514,29.51171589
2024-08-25 23:20:50+00:00,29.514,29.51168072
2024-08-25 23:21:00+00:00,29.514,29.5116453
2024-08-25 23:21:10+00:00,29.514,29.51160963
2024-08-25 23:21:20+00:00,29.514,29.5115737
2024-08-25 23:21:30+00:00,29.514,29.51153751
2024-08-25 23:21:40+00:00,29.514,29.51150107
2024-08-25 23:21:50+00:00,29.514,29.51146438
2024-08-25 23:22:00+00:00,29.514,29.51142743
2024-08-25 23:22:10+00:00,29.514,29.51139023
2024-08-25 23:22:20+00:00,29.514,29.51135277
2024-08-25 23:22:30+00:00,29.514,29.51131506
2024-08-25 23:22:40+00:00,29.514,29.5112771
2024-08-25 23:22:50+00:00,29.514,29.51123889
2024-08-25 23:23:00+00:00,29.514,29.51120042
2024-08-25 23:23:10+00:00,29.514,29.51116171
2024-08-25 23:23:20+00:00,29.514,29.51112274
2024-08-25 23:23:30+00:00,29.514,29.51108351
2024-08-25 23:23:40+00:00,29.514,29.51104404
2024-08-25 23:23:50+00:00,29.514,29.51100432
2024-08-25 23:24:00+00:00,29.514,29.51096434
2024-08-25 23:24:10+00:00,29.514,29.51092412
2024-08-25 23:24:20+00:00,29.514,29.51088365
2024-08-25 23:24:30+00:00,29.514,29.51084292
2024-08-25 23:24:40+00:00,29.514,29.51080195
2024-08-25 23:24:50+00:00,29.514,29.51076072
2024-08-25 23:25:00+00:00,29.514,29.51071925
2024-08-25 23:25:10+00:00,29.514,29.51067753
2024-08-25 23:25:20+00:00,29.514,29.51063556
2024-08-25 23:25:30+00:00,29.514,29.51059334
2024-08-25 23:25:40+00:00,29.514,29.51055088
2024-08-25 23:25:50+00:00,29.514,29.51050817
2024-08-25 23:26:00+00:00,29.514,29.51046521
2024-08-25 23:26:10+00:00,29.514,29.510422
2024-08-25 23:26:20+00:00,29.514,29.51037855
2024-08-25 23:26:30+00:00,29.514,29.51033484
2024-08-25 23:26:40+00:00,29.514,29.5102909
2024-08-25 23:26:50+00:00,29.514,29.51024671
2024-08-25 23:27:00+00:00,29.514,29.51020227
2024-08-25 23:27:10+00:00,29.514,29.51015758
2024-08-25 23:27:20+00:00,29.514,29.51011266
2024-08-25 23:27:30+00:00,29.514,29.51006748
2024-08-25 23:27:40+00:00,29.514,29.51002206
2024-08-25 23:27:50+00:00,29.514,29.5099764
2024-08-25 23:28:00+00:00,29.514,29.50993049
2024-08-25 23:28:10+00:00,29.514,29.50988434
2024-08-25 23:28:20+00:00,29.514,29.50983795
2024-08-25 23:28:30+00:00,29.514,29.50979131
2024-08-25 23:28:40+00:00,29.514,29.50974443
2024-08-25 23:28:50+00:00,29.514,29.50969731
2024-08-25 23:29:00+00:00,29.514,29.50964994
2024-08-25 23:29:10+00:00,29.514,29.50960234
2024-08-25 23:29:20+00:00,29.514,29.50955449
2024-08-25 23:29:30+00:00,29.514,29.5095064
2024-08-25 23:29:40+00:00,29.514,29.50945806
2024-08-25 23:29:50+00:00,29.514,29.50940949
2024-08-25 23:30:00+00:00,29.514,29.50936068
2024-08-25 23:30:10+00:00,29.514,29.50931162
2024-08-25 23:30:20+00:00,29.514,29.50926233
2024-08-25 23:30:30+00:00,29.514,29.50921279
2024-08-25 23:30:40+00:00,29.514,29.50916302
2024-08-25 23:30:50+00:00,29.514,29.509113
2024-08-25 23:31:00+00:00,29.514,29.50906275
2024-08-25 23:31:10+00:00,29.514,29.50901226
2024-08-25 23:31:20+00:00,29.514,29.50896153
2024-08-25 23:31:30+00:00,29.514,29.50891056
2024-08-25 23:31:40+00:00,29.514,29.50885935
2024-08-25 23:31:50+00:00,29.514,29.5088079
2024-08-25 23:32:00+00:00,29.514,29.50875622
2024-08-25 23:32:10+00:00,29.514,29.5087043
2024-08-25 23:32:20+00:00,29.514,29.50865214
2024-08-25 23:32:30+00:00,29.514,29.50859975
2024-08-25 23:32:40+00:00,29.514,29.50854712
2024-08-25 23:32:50+00:00,29.514,29.50849425
2024-08-25 23:33:00+00:00,29.514,29.50844115
2024-08-25 23:33:10+00:00,29.514,29.50838781
2024-08-25 23:33:20+00:00,29.514,29.50833423
2024-08-25 23:33:30+00:00,29.514,29.50828042
2024-08-25 23:33:40+00:00,29.514,29.50822638
2024-08-25 23:33:50+00:00,29.514,29.5081721
2024-08-25 23:34:00+00:00,29.514,29.50811758
2024-08-25 23:34:10+00:00,29.514,29.50806284
2024-08-25 23:34:20+00:00,29.514,29.50800785
2024-08-25 23:34:30+00:00,29.514,29.50795264
2024-08-25 23:34:40+00:00,29.514,29.50789719
2024-08-25 23:34:50+00:00,29.514,29.50784151
2024-08-25 23:35:00+00:00,29.514,29.50778559
2024-08-25 23:35:10+00:00,29.514,29.50772944
2024-08-25 23:35:20+00:00,29.514,29.50767306
2024-08-25 23:35:30+00:00,29.514,29.50761645
2024-08-25 23:35:40+00:00,29.514,29.5075596
2024-08-25 23:35:50+00:00,29.514,29.50750253
2024-08-25 23:36:00+00:00,29.514,29.50744522
2024-08-25 23:36:10+00:00,29.514,29.50738768
2024-08-25 23:36:20+00:00,29.514,29.50732991
2024-08-25 23:36:30+00:00,29.514,29.50727191
2024-08-25 23:36:40+00:00,29.514,29.50721368
2024-08-25 23:36:50+00:00,29.514,29.50715522
2024-08-25 23:37:00+00:00,29.514,29.50709653
2024-08-25 23:37:10+00:00,29.514,29.50703761
2024-08-25 23:37:20+00:00,29.514,29.50697846
2024-08-25 23:37:30+00:00,29.514,29.50691908
2024-08-25 23:37:40+00:00,29.514,29.50685948
2024-08-25 23:37:50+00:00,29.514,29.50679964
2024-08-25 23:38:00+00:00,29.514,29.50673958
2024-08-25 23:38:10+00:00,29.514,29.50667928
2024-08-25 23:38:20+00:00,29.514,29.50661876
2024-08-25 23:38:30+00:00,29.514,29.50655802
2024-08-25 23:38:40+00:00,29.514,29.50649704
2024-08-25 23:38:50+00:00,29.514,29.50643584
2024-08-25 23:39:00+00:00,29.514,29.50637441
2024-08-25 23:39:10+00:00,29.514,29.50631276
2024-08-25 23:39:20+00:00,29.514,29.50625087
2024-08-25 23:39:30+00:00,29.514,29.50618877
2024-08-25 23:39:40+00:00,29.514,29.50612643
