Timestamp,Actual,Prediction
2024-08-25 23:00:00+00:00,2.251,2.2532487
2024-08-25 23:00:10+00:00,2.251,2.2532568
2024-08-25 23:00:20+00:00,2.251,2.253265
2024-08-25 23:00:30+00:00,2.251,2.253273
2024-08-25 23:00:40+00:00,2.251,2.253281
2024-08-25 23:00:50+00:00,2.251,2.2532892
2024-08-25 23:01:00+00:00,2.251,2.2532973
2024-08-25 23:01:10+00:00,2.251,2.2533054
2024-08-25 23:01:20+00:00,2.251,2.2539299
2024-08-25 23:01:30+00:00,2.251,2.253938
2024-08-25 23:01:40+00:00,2.251,2.253946
2024-08-25 23:01:50+00:00,2.251,2.2539542
2024-08-25 23:02:00+00:00,2.251,2.2539623
2024-08-25 23:02:10+00:00,2.251,2.2539704
2024-08-25 23:02:20+00:00,2.251,2.2539785
2024-08-25 23:02:30+00:00,2.251,2.2539866
2024-08-25 23:02:40+00:00,2.251,2.2539947
2024-08-25 23:02:50+00:00,2.251,2.254003
2024-08-25 23:03:00+00:00,2.251,2.254011
2024-08-25 23:03:10+00:00,2.251,2.2540193
2024-08-25 23:03:20+00:00,2.251,2.2540271
2024-08-25 23:03:30+00:00,2.251,2.2540352
2024-08-25 23:03:40+00:00,2.251,2.2540433
2024-08-25 23:03:50+00:00,2.251,2.2540514
2024-08-25 23:04:00+00:00,2.251,2.2540596
2024-08-25 23:04:10+00:00,2.251,2.2540677
2024-08-25 23:04:20+00:00,2.251,2.254076
2024-08-25 23:04:30+00:00,2.251,2.2540839
2024-08-25 23:04:40+00:00,2.251,2.254092
2024-08-25 23:04:50+00:00,2.251,2.2541
2024-08-25 23:05:00+00:00,2.251,2.2541082
2024-08-25 23:05:10+00:00,2.251,2.2541163
2024-08-25 23:05:20+00:00,2.251,2.2541244
2024-08-25 23:05:30+00:00,2.251,2.2541327
2024-08-25 23:05:40+00:00,2.251,2.254647
2024-08-25 23:05:50+00:00,2.251,2.2546551
2024-08-25 23:06:00+00:00,2.251,2.2546632
2024-08-25 23:06:10+00:00,2.251,2.2546713
2024-08-25 23:06:20+00:00,2.251,2.2546794
2024-08-25 23:06:30+00:00,2.251,2.2546875
2024-08-25 23:06:40+00:00,2.251,2.254696
2024-08-25 23:06:50+00:00,2.251,2.2547038
2024-08-25 23:07:00+00:00,2.251,2.2547119
2024-08-25 23:07:10+00:00,2.251,2.25472
2024-08-25 23:07:20+00:00,2.251,2.2547283
2024-08-25 23:07:30+00:00,2.251,2.2547362
2024-08-25 23:07:40+00:00,2.251,2.2547443
2024-08-25 23:07:50+00:00,2.251,2.2553768
2024-08-25 23:08:00+00:00,2.251,2.255385
2024-08-25 23:08:10+00:00,2.251,2.255393
2024-08-25 23:08:20+00:00,2.251,2.2554011
2024-08-25 23:08:30+00:00,2.251,2.2554092
2024-08-25 23:08:40+00:00,2.251,2.2554173
2024-08-25 23:08:50+00:00,2.251,2.2554255
2024-08-25 23:09:00+00:00,2.251,2.2554336
2024-08-25 23:09:10+00:00,2.251,2.2554417
2024-08-25 23:09:20+00:00,2.251,2.2554498
2024-08-25 23:09:30+00:00,2.251,2.2554579
2024-08-25 23:09:40+00:00,2.251,2.255466
2024-08-25 23:09:50+00:00,2.251,2.255474
2024-08-25 23:10:00+00:00,2.251,2.2562594
2024-08-25 23:10:10+00:00,2.251,2.2562678
2024-08-25 23:10:20+00:00,2.251,2.256276
2024-08-25 23:10:30+00:00,2.251,2.256284
2024-08-25 23:10:40+00:00,2.251,2.256292
2024-08-25 23:10:50+00:00,2.251,2.2563002
2024-08-25 23:11:00+00:00,2.251,2.2563083
2024-08-25 23:11:10+00:00,2.251,2.2563164
2024-08-25 23:11:20+00:00,2.251,2.2563243
2024-08-25 23:11:30+00:00,2.251,2.2563324
2024-08-25 23:11:40+00:00,2.251,2.2563407
2024-08-25 23:11:50+00:00,2.251,2.2563488
