Timestamp,Actual,Prediction
2024-08-25 23:00:00+00:00,2.251,2.250999214
2024-08-25 23:00:10+00:00,2.251,2.250997605
2024-08-25 23:00:20+00:00,2.251,2.250995209
2024-08-25 23:00:30+00:00,2.251,2.250992085
2024-08-25 23:00:40+00:00,2.251,2.250988289
2024-08-25 23:00:50+00:00,2.251,2.250983872
2024-08-25 23:01:00+00:00,2.251,2.250978881
2024-08-25 23:01:10+00:00,2.251,2.250973359
2024-08-25 23:01:20+00:00,2.251,2.250967348
2024-08-25 23:01:30+00:00,2.251,2.250960883
2024-08-25 23:01:40+00:00,2.251,2.250954001
2024-08-25 23:01:50+00:00,2.251,2.250946732
2024-08-25 23:02:00+00:00,2.251,2.250939105
2024-08-25 23:02:10+00:00,2.251,2.250931149
2024-08-25 23:02:20+00:00,2.251,2.250922888
2024-08-25 23:02:30+00:00,2.251,2.250914345
2024-08-25 23:02:40+00:00,2.251,2.250905541
2024-08-25 23:02:50+00:00,2.251,2.250896497
2024-08-25 23:03:00+00:00,2.251,2.250887231
2024-08-25 23:03:10+00:00,2.251,2.25087776
2024-08-25 23:03:20+00:00,2.251,2.250868098
2024-08-25 23:03:30+00:00,2.251,2.250858262
2024-08-25 23:03:40+00:00,2.251,2.250848264
2024-08-25 23:03:50+00:00,2.251,2.250838116
2024-08-25 23:04:00+00:00,2.251,2.250827829
2024-08-25 23:04:10+00:00,2.251,2.250817416
2024-08-25 23:04:20+00:00,2.251,2.250806884
2024-08-25 23:04:30+00:00,2.251,2.250796243
2024-08-25 23:04:40+00:00,2.251,2.250785501
2024-08-25 23:04:50+00:00,2.251,2.250774667
2024-08-25 23:05:00+00:00,2.251,2.250763746
2024-08-25 23:05:10+00:00,2.251,2.250752746
2024-08-25 23:05:20+00:00,2.251,2.250741673
2024-08-25 23:05:30+00:00,2.251,2.250730532
2024-08-25 23:05:40+00:00,2.251,2.250719329
2024-08-25 23:05:50+00:00,2.251,2.250708068
2024-08-25 23:06:00+00:00,2.251,2.250696753
2024-08-25 23:06:10+00:00,2.251,2.25068539
2024-08-25 23:06:20+00:00,2.251,2.25067398
2024-08-25 23:06:30+00:00,2.251,2.250662529
2024-08-25 23:06:40+00:00,2.251,2.250651039
2024-08-25 23:06:50+00:00,2.251,2.250639513
2024-08-25 23:07:00+00:00,2.251,2.250627954
2024-08-25 23:07:10+00:00,2.251,2.250616364
2024-08-25 23:07:20+00:00,2.251,2.250604746
2024-08-25 23:07:30+00:00,2.251,2.250593103
2024-08-25 23:07:40+00:00,2.251,2.250581435
2024-08-25 23:07:50+00:00,2.251,2.250569745
2024-08-25 23:08:00+00:00,2.251,2.250558034
2024-08-25 23:08:10+00:00,2.251,2.250546305
2024-08-25 23:08:20+00:00,2.251,2.250534558
2024-08-25 23:08:30+00:00,2.251,2.250522795
2024-08-25 23:08:40+00:00,2.251,2.250511018
2024-08-25 23:08:50+00:00,2.251,2.250499227
2024-08-25 23:09:00+00:00,2.251,2.250487423
2024-08-25 23:09:10+00:00,2.251,2.250475607
2024-08-25 23:09:20+00:00,2.251,2.250463781
2024-08-25 23:09:30+00:00,2.251,2.250451945
2024-08-25 23:09:40+00:00,2.251,2.2504401
2024-08-25 23:09:50+00:00,2.251,2.250428246
2024-08-25 23:10:00+00:00,2.251,2.250416385
2024-08-25 23:10:10+00:00,2.251,2.250404516
2024-08-25 23:10:20+00:00,2.251,2.250392642
2024-08-25 23:10:30+00:00,2.251,2.250380761
2024-08-25 23:10:40+00:00,2.251,2.250368874
2024-08-25 23:10:50+00:00,2.251,2.250356983
2024-08-25 23:11:00+00:00,2.251,2.250345087
2024-08-25 23:11:10+00:00,2.251,2.250333186
2024-08-25 23:11:20+00:00,2.251,2.250321282
2024-08-25 23:11:30+00:00,2.251,2.250309374
2024-08-25 23:11:40+00:00,2.251,2.250297463
2024-08-25 23:11:50+00:00,2.251,2.250285548
2024-08-25 23:12:00+00:00,2.251,2.250273631
2024-08-25 23:12:10+00:00,2.251,2.250261712
2024-08-25 23:12:20+00:00,2.251,2.25024979
2024-08-25 23:12:30+00:00,2.251,2.250237866
2024-08-25 23:12:40+00:00,2.251,2.25022594
2024-08-25 23:12:50+00:00,2.251,2.250214012
2024-08-25 23:13:00+00:00,2.251,2.250202083
2024-08-25 23:13:10+00:00,2.251,2.250190152
2024-08-25 23:13:20+00:00,2.251,2.25017822
2024-08-25 23:13:30+00:00,2.251,2.250166287
2024-08-25 23:13:40+00:00,2.251,2.250154353
2024-08-25 23:13:50+00:00,2.251,2.250142417
2024-08-25 23:14:00+00:00,2.251,2.250130481
2024-08-25 23:14:10+00:00,2.251,2.250118545
2024-08-25 23:14:20+00:00,2.251,2.250106607
2024-08-25 23:14:30+00:00,2.251,2.250094669
2024-08-25 23:14:40+00:00,2.251,2.25008273
2024-08-25 23:14:50+00:00,2.251,2.250070791
2024-08-25 23:15:00+00:00,2.251,2.250058852
2024-08-25 23:15:10+00:00,2.251,2.250046912
2024-08-25 23:15:20+00:00,2.251,2.250034972
2024-08-25 23:15:30+00:00,2.251,2.250023032
2024-08-25 23:15:40+00:00,2.251,2.250011091
2024-08-25 23:15:50+00:00,2.251,2.249999151
2024-08-25 23:16:00+00:00,2.251,2.24998721
2024-08-25 23:16:10+00:00,2.251,2.249975269
2024-08-25 23:16:20+00:00,2.251,2.249963328
2024-08-25 23:16:30+00:00,2.251,2.249951387
2024-08-25 23:16:40+00:00,2.251,2.249939446
2024-08-25 23:16:50+00:00,2.251,2.249927506
2024-08-25 23:17:00+00:00,2.251,2.249915565
2024-08-25 23:17:10+00:00,2.251,2.249903624
2024-08-25 23:17:20+00:00,2.251,2.249891684
2024-08-25 23:17:30+00:00,2.251,2.249879743
2024-08-25 23:17:40+00:00,2.251,2.249867803
2024-08-25 23:17:50+00:00,2.251,2.249855863
2024-08-25 23:18:00+00:00,2.251,2.249843923
2024-08-25 23:18:10+00:00,2.251,2.249831983
2024-08-25 23:18:20+00:00,2.251,2.249820043
2024-08-25 23:18:30+00:00,2.251,2.249808104
2024-08-25 23:18:40+00:00,2.251,2.249796165
2024-08-25 23:18:50+00:00,2.251,2.249784226
2024-08-25 23:19:00+00:00,2.251,2.249772288
2024-08-25 23:19:10+00:00,2.251,2.249760349
2024-08-25 23:19:20+00:00,2.251,2.249748411
2024-08-25 23:19:30+00:00,2.251,2.249736473
2024-08-25 23:19:40+00:00,2.251,2.249724536
2024-08-25 23:19:50+00:00,2.251,2.249712598
2024-08-25 23:20:00+00:00,2.251,2.249700661
2024-08-25 23:20:10+00:00,2.251,2.249688725
2024-08-25 23:20:20+00:00,2.251,2.249676788
2024-08-25 23:20:30+00:00,2.251,2.249664852
2024-08-25 23:20:40+00:00,2.251,2.249652916
2024-08-25 23:20:50+00:00,2.251,2.249640981
2024-08-25 23:21:00+00:00,2.251,2.249629046
2024-08-25 23:21:10+00:00,2.251,2.249617111
2024-08-25 23:21:20+00:00,2.251,2.249605177
2024-08-25 23:21:30+00:00,2.251,2.249593242
2024-08-25 23:21:40+00:00,2.251,2.249581309
2024-08-25 23:21:50+00:00,2.251,2.249569375
2024-08-25 23:22:00+00:00,2.251,2.249557442
2024-08-25 23:22:10+00:00,2.251,2.249545509
2024-08-25 23:22:20+00:00,2.251,2.249533576
2024-08-25 23:22:30+00:00,2.251,2.249521644
2024-08-25 23:22:40+00:00,2.251,2.249509712
2024-08-25 23:22:50+00:00,2.251,2.249497781
2024-08-25 23:23:00+00:00,2.251,2.24948585
2024-08-25 23:23:10+00:00,2.251,2.249473919
2024-08-25 23:23:20+00:00,2.251,2.249461988
2024-08-25 23:23:30+00:00,2.251,2.249450058
